"Date","Price","Open","High","Low","Vol.","Change %"
"02/02/2023","98.18","101.15","101.25","96.06","27.97M","-3.13%"
"01/02/2023","101.35","100.71","102.10","100.71","16.22M","0.60%"
"31/01/2023","100.75","100.45","101.39","100.10","31.97M","0.30%"
"30/01/2023","100.45","99.36","100.95","98.34","57.83M","0.73%"
"27/01/2023","99.72","98.94","100.05","98.44","32.93M","1.14%"
"26/01/2023","98.60","99.40","99.46","97.42","39.90M","-0.40%"
"25/01/2023","99.00","98.54","99.28","97.00","21.23M","0.57%"
"24/01/2023","98.44","98.84","99.40","98.15","20.97M","-0.28%"
"23/01/2023","98.72","99.10","99.44","97.62","11.52M","0.04%"
"20/01/2023","98.68","97.74","98.68","96.81","58.47M","1.15%"
"19/01/2023","97.56","97.42","98.12","96.40","83.37M","-0.31%"
"18/01/2023","97.86","97.78","99.54","97.08","21.85M","0.66%"
"17/01/2023","97.22","96.84","97.92","96.52","27.62M","0.77%"
"16/01/2023","96.48","97.34","97.84","95.76","13.06M","-0.33%"
"13/01/2023","96.80","95.00","98.58","95.00","22.59M","1.60%"
"12/01/2023","95.28","96.06","97.96","95.04","31.05M","3.79%"
"11/01/2023","91.80","90.94","93.44","90.68","59.29M","1.30%"
"10/01/2023","90.62","91.30","91.96","89.74","215.93M","0.18%"
"09/01/2023","90.46","92.38","93.14","89.85","19.50M","-2.21%"
"06/01/2023","92.50","89.94","93.58","88.84","32.48M","2.10%"
"05/01/2023","90.60","88.70","91.94","88.48","60.73M","1.12%"
"04/01/2023","89.60","92.22","92.42","82.54","55.90M","-2.55%"
"03/01/2023","91.94","96.98","97.36","91.78","49.15M","-4.75%"
"30/12/2022","96.52","96.54","96.87","96.10","4.51M","0.02%"
"29/12/2022","96.50","96.80","96.92","96.16","7.06M","-0.56%"
"28/12/2022","97.04","96.52","97.74","96.44","15.89M","0.33%"
"23/12/2022","96.72","95.04","96.72","94.56","5.74M","1.55%"
"22/12/2022","95.24","96.12","96.79","95.00","11.20M","-0.67%"
"21/12/2022","95.88","94.50","96.28","94.50","12.49M","1.59%"
"20/12/2022","94.38","92.32","95.62","90.78","14.55M","2.61%"
"19/12/2022","91.98","90.92","92.74","90.67","7.80M","1.23%"
"16/12/2022","90.86","92.34","92.90","90.54","25.72M","-1.58%"
"15/12/2022","92.32","91.70","92.86","91.26","9.87M","0.37%"
"14/12/2022","91.98","90.74","92.30","90.48","13.41M","1.61%"
"13/12/2022","90.52","91.54","92.18","90.10","16.96M","-1.84%"
"12/12/2022","92.22","91.98","93.96","91.98","15.16M","-0.02%"
"09/12/2022","92.24","92.48","93.46","91.44","15.60M","-0.30%"
"08/12/2022","92.52","93.18","93.70","92.02","12.71M","-0.43%"
"07/12/2022","92.92","94.66","94.88","92.24","15.98M","-1.90%"
"06/12/2022","94.72","95.16","95.52","94.48","19.48M","0.06%"
"05/12/2022","94.66","94.98","96.74","94.66","11.55M","-0.36%"
"02/12/2022","95.00","95.06","96.14","94.96","9.99M","-0.57%"
"01/12/2022","95.54","96.00","97.08","94.82","20.91M","0.50%"
"30/11/2022","95.06","95.60","95.96","93.33","23.29M","0.25%"
"29/11/2022","94.82","94.56","95.32","93.86","33.29M","0.00%"
"28/11/2022","94.82","93.74","95.38","92.68","18.87M","0.94%"
"25/11/2022","93.94","95.62","96.60","93.94","16.69M","-1.96%"
"24/11/2022","95.82","96.00","96.56","95.06","19.30M","1.23%"
"23/11/2022","94.66","95.00","96.56","94.38","16.62M","-0.23%"
"22/11/2022","94.88","94.12","95.80","93.48","16.93M","1.19%"
"21/11/2022","93.76","93.12","95.28","92.88","13.99M","0.82%"
"18/11/2022","93.00","92.84","96.29","92.34","33.13M","1.42%"
"17/11/2022","91.70","87.16","93.50","85.46","41.65M","5.43%"
"16/11/2022","86.98","86.26","87.86","85.42","19.02M","0.81%"
"15/11/2022","86.28","85.12","88.18","83.74","24.14M","3.38%"
"14/11/2022","83.46","82.80","84.34","81.30","13.84M","1.41%"
"11/11/2022","82.30","83.30","85.96","81.36","15.64M","-1.20%"
"10/11/2022","83.30","80.98","85.40","79.49","32.25M","7.37%"
"09/11/2022","77.58","76.70","77.71","75.76","11.34M","0.83%"
"08/11/2022","76.94","76.76","78.84","76.44","33.65M","0.42%"
"07/11/2022","76.62","79.86","80.72","76.62","65.48M","-4.13%"
"04/11/2022","79.92","80.38","80.80","78.84","58.19M","0.28%"
"03/11/2022","79.70","78.26","79.94","77.97","14.92M","1.22%"
"02/11/2022","78.74","78.42","80.10","78.04","24.42M","1.08%"
"01/11/2022","77.90","77.02","78.79","76.70","15.16M","1.67%"
"31/10/2022","76.62","75.00","77.14","74.68","28.42M","4.73%"
"28/10/2022","73.16","68.86","74.82","68.68","24.42M","5.08%"
"27/10/2022","69.62","69.80","70.62","69.42","101.12M","-0.63%"
"26/10/2022","70.06","68.00","70.56","67.70","23.43M","2.28%"
"25/10/2022","68.50","70.00","70.00","66.88","34.23M","-0.52%"
"24/10/2022","68.86","67.58","69.98","66.96","16.28M","2.23%"
"21/10/2022","67.36","68.80","69.62","65.78","20.87M","-2.72%"
"20/10/2022","69.24","69.68","71.12","69.24","12.03M","-0.92%"
"19/10/2022","69.88","69.74","70.72","69.16","12.48M","0.75%"
"18/10/2022","69.36","72.50","72.50","69.36","20.24M","-4.07%"
"17/10/2022","72.30","71.64","74.36","71.60","105.74M","0.95%"
"14/10/2022","71.62","70.48","73.57","70.30","34.74M","2.43%"
"13/10/2022","69.92","68.22","70.52","67.22","21.84M","1.81%"
"12/10/2022","68.68","69.60","70.84","68.10","28.49M","-0.98%"
"11/10/2022","69.36","69.60","71.58","68.72","19.71M","0.46%"
"10/10/2022","69.04","69.86","70.16","67.56","24.03M","-2.68%"
"07/10/2022","70.94","67.64","71.04","67.10","24.03M","3.65%"
"06/10/2022","68.44","70.80","71.82","67.88","20.52M","-4.44%"
"05/10/2022","71.62","71.50","71.93","69.52","17.54M","0.31%"
"04/10/2022","71.40","72.02","72.42","70.24","47.85M","-0.92%"
"03/10/2022","72.06","70.28","72.22","69.60","14.78M","1.72%"
"30/09/2022","70.84","72.16","73.52","69.88","24.38M","-1.91%"
"29/09/2022","72.22","74.58","75.44","71.12","31.56M","-4.45%"
"28/09/2022","75.58","73.50","76.38","72.38","28.28M","2.30%"
"27/09/2022","73.88","76.60","78.00","73.88","37.93M","-3.55%"
